Country Code,Indicator Code,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ZAF,GE,0.4728977,0.4291216,0.4573859,0.4701653,0.4932407,0.382498,0.3321647,0.3051168,0.3762598,0.2719786,0.3051973,0.3162949,0.3334887,0.331414,0.2444848,0.2013163,0.2227717,0.148105,0.1893815,0.0953251,0.0420935,-0.0015597,-0.18467,-0.2259135
SSD,GE,,,,,,,,,,,-1.5763107,-1.4942658,-1.6555038,-1.8301131,-1.981766,-2.0530042,-2.1382221,-2.0765061,-2.094822,-2.1630866,-2.2425859,-2.2168775,-2.2060236,-2.1728459
ESP,GE,1.5699109,1.7932971,1.7833136,1.1933,1.3037255,1.0174137,1.1248022,1.0498806,0.9351955,0.7962866,0.8760127,0.9026107,1.0239507,1.0206256,1.0684401,1.0540321,1.0199904,1.0702333,1.118598,1.0477979,1.1202722,1.1419015,1.0779914,1.110811
LKA,GE,-0.4898792,-0.1141382,-0.3891401,-0.4611783,-0.356012,-0.2889264,-0.2217118,-0.2277659,-0.0956118,-0.185523,-0.1636119,-0.1739743,-0.1437062,0.1397088,0.0898368,-0.0370535,-0.0698946,-0.0975671,-0.0713311,-0.1134357,-0.2353399,-0.5037831,-0.2845545,-0.2745215
KNA,GE,,,,0.2202897,0.9774621,0.9751875,0.9786272,0.9813102,0.9906783,1.2694874,1.2681327,1.2684739,1.268855,0.4237531,0.7651163,0.7661041,0.7664249,0.7681859,0.7699023,0.7650002,0.4237045,0.691453,0.6926238,0.6913852
LCA,GE,,,,0.1558686,0.8143569,0.7522179,0.8152667,0.8173616,0.8850395,1.0666286,1.0656351,0.8304307,0.8306604,0.2608582,0.1384193,0.1993777,0.1995711,0.2006326,0.3009665,0.1183828,-0.1319064,0.1826232,0.3883874,0.2682296
VCT,GE,,,,0.2202897,0.7539939,0.7522179,0.8152667,0.8173616,0.8246763,0.9931941,0.9922006,0.9924508,0.9927303,0.2995406,0.2974567,0.5506037,0.5508389,0.5521303,0.5533891,0.2973715,0.2995049,0.5327234,0.3287938,0.2682296
SDN,GE,-1.1141214,-1.3417643,-1.5482743,-1.2874759,-1.4477557,-1.1696408,-1.1761874,-1.3101006,-1.2261288,-1.3183855,-1.3212982,-1.3159644,-1.3113659,-1.3093428,-1.29343,-1.2725849,-1.2418267,-1.4919119,-1.4191967,-1.4293287,-1.4426029,-1.5360265,-1.7726125,-1.7939362
SUR,GE,0.0841831,0.0843471,0.0759535,-0.0139317,-0.0194842,-0.2680753,-0.2772383,-0.1531153,-0.0691151,-0.0683329,-0.1072418,-0.0014193,-0.0111246,-0.0642884,-0.0652263,-0.0344665,-0.1271799,-0.126515,-0.1395824,-0.1418392,-0.2989605,-0.3711426,-0.3705232,-0.4542917
SWE,GE,1.9550059,2.0265584,1.9819325,1.844262,1.82866,1.8190325,1.9768861,1.9772535,2.0610008,1.9458769,1.9837783,1.9998087,1.9430235,1.916558,1.8309837,1.8116503,1.8765903,1.9184315,1.8924006,1.980777,1.9668155,1.9149251,1.6930218,1.7746948
CHE,GE,2.0696735,2.0721562,2.0303577,1.9871918,1.9793939,1.8501751,1.8757502,1.8685125,1.8264497,1.7959169,1.8422401,1.9392653,1.8855359,2.0976109,2.0359711,2.0910112,2.0953521,2.1122705,2.0556232,1.9595956,2.0800555,2.0265432,2.0409373,1.8402935
SYR,GE,-1.1141214,-1.2580112,-1.4645212,-1.2334155,-1.2776173,-1.0222956,-0.9596008,-0.7743568,-0.7147461,-0.6941611,-0.6889793,-0.9278318,-1.1353579,-1.0163507,-1.2458592,-1.4709651,-1.4708561,-1.4702578,-1.5891645,-1.4732889,-1.5265647,-1.6148921,-1.6144064,-1.6726478
TWN,GE,0.9482813,0.9515099,1.0403412,1.1109709,1.1757809,1.0725561,1.0687537,1.0994634,1.179101,1.2392717,1.2663737,1.3078306,1.2675352,1.3549918,1.3686773,1.3582826,1.2823288,1.4392244,1.5089236,1.5585386,1.456217,1.4778316,1.5218649,1.4952103
TJK,GE,-1.3119868,-1.4305919,-1.4397076,-1.1951378,-1.2739975,-1.3043531,-1.2267863,-1.2325335,-1.2017414,-1.0335009,-1.0684724,-0.9961009,-1.005023,-0.7049542,-0.7357851,-0.7803613,-0.6988972,-0.6890098,-0.7757829,-0.7639755,-0.8282832,-0.7979088,-0.7683569,-0.6009336
TZA,GE,-0.8139186,-0.6803632,-0.7768612,-0.7137614,-0.5367346,-0.4249643,-0.4095029,-0.5164704,-0.460575,-0.4529236,-0.4921375,-0.6013173,-0.572305,-0.4823648,-0.3870031,-0.3515643,-0.357548,-0.4659659,-0.5098718,-0.4883765,-0.4868409,-0.4272502,-0.4051307,-0.2924507
THA,GE,0.2796884,0.1054802,0.1883012,0.1673729,0.2466566,0.1709682,0.1510563,0.1042204,0.2394144,0.1380751,0.1220647,0.1802694,0.1498463,0.1288639,0.0674039,0.0943555,0.1567658,0.1754361,0.1402125,0.1171649,0.2086191,0.2274924,0.3053878,0.2536395
TLS,GE,,-0.2791206,-0.8082803,-0.482983,-1.1596227,-1.2069448,-1.2030344,-1.1614397,-1.1899933,-1.3207151,-1.2698351,-1.2575331,-1.3311928,-0.9889919,-0.989997,-0.9896476,-0.9895342,-0.9782332,-0.7176481,-0.7196526,-0.7316257,-0.7602183,-0.8550468,-0.8985623
TGO,GE,-1.3577285,-1.6490728,-1.6557618,-1.5516729,-1.7107333,-1.5805805,-1.5533698,-1.5008022,-1.4472257,-1.3557662,-1.3539094,-1.2258191,-1.2580077,-1.0881788,-1.0884773,-0.9579705,-0.9832841,-0.940524,-0.8320045,-0.8829002,-0.8770126,-0.9684392,-0.9176855,-0.8014589
TON,GE,,,,-0.6902873,-0.6443191,-0.6464021,-0.4930368,-0.3886998,-0.2923036,-0.2619455,-0.3146581,-0.3144585,-0.3142357,-0.120326,-0.1242041,-0.1236263,0.0778836,0.2057207,0.2067246,0.0702951,0.0719966,-0.2444921,-0.143802,-0.0372776
TTO,GE,0.5944225,0.4776699,0.4264333,0.2994308,0.0593739,0.0759527,0.1300036,0.1078319,0.2485024,0.24572,0.2902226,0.3322107,0.2928125,0.3320818,0.3121512,0.3139235,0.3282247,0.3688655,0.2861217,0.3455076,0.332159,0.1507374,0.1511968,0.1112932
TUN,GE,0.5323842,0.4587511,0.2272092,0.2763063,0.267202,0.5228632,0.5739597,0.5209222,0.5437486,0.351978,0.1431788,0.1317565,-0.0619573,-0.0117935,-0.0139339,-0.0573078,0.0523774,0.1031302,0.0551904,-0.0327607,-0.0145067,-0.1524479,-0.1684668,-0.2393469
TUR,GE,-0.2793402,-0.0763253,-0.1220872,0.0811852,0.04984,0.0791777,0.1916776,0.1301583,0.2313188,0.2639953,0.3221463,0.3847742,0.3007252,0.4793163,0.3331512,0.2092276,0.2874577,0.0477841,0.2099076,0.070917,0.0250833,-0.0247939,-0.114085,-0.0707153
TKM,GE,-1.3119868,-1.727489,-1.7367337,-1.4875047,-1.7370739,-1.4764131,-1.4742196,-1.4566604,-1.4506865,-1.711664,-1.712331,-1.3204803,-1.3407027,-0.6086527,-0.6117733,-0.7981201,-0.8883327,-0.9218369,-0.8217713,-0.9866751,-0.9853009,-0.4858079,-0.4851745,-1.0591384
TUV,GE,,,,-0.7320091,-0.4029738,-0.4057775,-0.4282627,-0.4249557,-0.3866832,-0.3577668,-0.3590559,-0.5803645,-0.5800951,-0.8125506,-0.9871153,-0.986417,-0.7428394,-0.5690388,-0.5678253,-0.5712911,-0.4276442,-0.4080989,-0.5905787,-0.6909856
UGA,GE,-0.5434034,-0.4743997,-0.6535393,-0.5475574,-0.610698,-0.5128808,-0.4501491,-0.5348749,-0.485208,-0.4480976,-0.477397,-0.5124134,-0.4771163,-0.3073649,-0.3049149,-0.378526,-0.3645281,-0.4963721,-0.5169667,-0.5765401,-0.5687509,-0.5149724,-0.4315787,-0.3501362
UKR,GE,-1.0286022,-1.0173133,-0.9148617,-0.7853926,-0.8795064,-0.8759033,-0.7953472,-0.825253,-0.8187084,-0.8109626,-0.8250636,-0.6959142,-0.7401478,-0.5207145,-0.5539736,-0.5158451,-0.4837223,-0.3631939,-0.3729409,-0.3827228,-0.4048591,-0.6371971,-0.5803376,-0.5988431
ARE,GE,0.7403877,0.8507318,0.8458791,0.5800975,0.6201962,0.87732,0.9034445,0.8286183,0.8843205,0.8322561,0.9928203,1.1560961,1.1923106,1.4160016,1.4040254,1.4113666,1.3782191,1.4114572,1.3982083,1.0036502,1.0744083,1.133184,1.3100836,1.2599659
GBR,GE,1.7413326,1.7830545,1.6613602,1.5846989,1.8367501,1.7080687,1.6664793,1.7054858,1.4845712,1.4807208,1.4681563,1.5077865,1.4464475,1.6582915,1.6362652,1.6528388,1.5660677,1.5248207,1.3966716,1.3728014,1.3289695,1.2932604,1.1378943,1.1849099
USA,GE,1.8902073,1.9329717,1.6606418,1.631481,1.6184563,1.5496392,1.5470008,1.5125018,1.426754,1.4295364,1.4578633,1.5288502,1.5525204,1.6003318,1.5727519,1.5920786,1.5989168,1.6426557,1.5492277,1.4026997,1.4427774,1.4713232,1.3585237,1.3599787
URY,GE,0.4115084,0.5051999,0.4907809,0.2761452,0.5531436,0.5439623,0.5605234,0.629273,0.6581432,0.6600282,0.5985767,0.4912679,0.4841046,0.6667986,0.6355429,0.5902569,0.4897994,0.5413347,0.6879853,0.7691696,0.8270962,0.8993588,0.8539851,0.6904799
UZB,GE,-1.1563903,-1.6080262,-1.6142928,-1.3575754,-1.3893207,-1.3757921,-1.1645575,-1.0113214,-0.9400214,-1.1490114,-1.1231157,-1.1456714,-1.1087144,-0.6758124,-0.6172446,-0.5969381,-0.5185929,-0.5399603,-0.5008385,-0.656688,-0.3035457,-0.3830537,-0.2985744,-0.1435922
VUT,GE,,,,-0.314791,0.2782634,0.2761804,-0.0658407,0.0272666,-0.0038645,0.1082686,0.1073108,0.087697,0.0879664,-0.48966,-0.7359427,-0.735365,-0.7351774,-0.4375039,-0.6963905,-0.757826,-0.8022922,-0.8025484,-0.8432371,-0.8168523
VEN,GE,-1.0116408,-1.3457593,-1.1702922,-1.1337191,-0.9904699,-0.9983667,-0.9001331,-0.9298126,-0.8357299,-1.0472523,-1.0964067,-0.9258987,-0.9532104,-1.0075778,-1.0199503,-1.0747796,-1.1922782,-1.5959536,-1.5974656,-1.562144,-1.5198422,-1.5015522,-1.4324209,-1.4662497
VNM,GE,-0.6960312,-0.7143553,-0.6782287,-0.6498715,-0.4528703,-0.4177643,-0.4295851,-0.3687546,-0.3193011,-0.3572817,-0.3408009,-0.3349164,-0.3212997,0.0813258,0.0996825,0.0543506,0.070354,0.018463,0.0409358,0.0679668,0.0482402,-0.1033176,-0.1794045,-0.0922968
VIR,GE,,,,0.6448107,1.2500659,1.2471197,1.2515751,1.2550503,1.2671846,1.2694874,1.2681327,1.2684739,1.268855,1.4563681,1.4535264,1.4545142,0.7664249,0.7681859,0.7699023,0.4207953,0.4237045,0.3748592,0.37603,0.3747914
PSE,GE,-1.3119868,-1.3117356,-1.3245877,-0.4663709,-0.9673051,-0.8674602,-0.7853423,-0.84706,-0.389052,-0.1372251,-0.4514793,-0.4729661,-0.4666828,-0.2718704,-0.2500245,-0.3087974,-0.1394848,-0.4655951,-0.4472111,-0.4497852,-0.6289954,-0.7155811,-1.0419917,-1.0985907
YEM,GE,-1.1141214,-1.2300935,-1.2351091,-1.2062033,-1.0249781,-0.8222087,-0.8121396,-0.8114389,-1.0025363,-1.0335936,-1.1690203,-1.1932888,-1.1173743,-1.4175217,-1.5567828,-1.647243,-1.7355866,-1.9357427,-1.9649799,-2.0039308,-1.9786346,-1.799293,-1.8878464,-1.8727982
ZMB,GE,-1.3518124,-1.0635366,-1.2111566,-1.0241145,-0.9222126,-0.9621106,-0.8891345,-0.8077746,-0.7010667,-0.7193465,-0.5109032,-0.5002823,-0.5312299,-0.4462427,-0.529713,-0.5286172,-0.4632759,-0.5019925,-0.6197185,-0.7343493,-0.7266708,-0.5899419,-0.5628206,-0.5330555
ZWE,GE,-0.7777133,-0.8515797,-0.9477376,-0.9672447,-1.2871277,-1.4271357,-1.3401672,-1.5872219,-1.5538378,-1.4654938,-1.3735719,-1.3576116,-1.2974962,-1.2009532,-0.9412802,-0.9135411,-0.9584327,-1.0473123,-1.1049584,-1.1252829,-1.0994958,-1.0997627,-0.9884796,-0.9876299
