country_iso3_code,year,eci_hs92
URY,1998,0.252
URY,1999,0.277
URY,2000,0.262
URY,2001,0.314
URY,2002,0.254
URY,2003,0.22
URY,2004,0.154
URY,2005,0.397
URY,2006,0.233
URY,2007,0.164
URY,2008,0.276
URY,2009,0.264
URY,2010,0.206
URY,2011,0.198
URY,2012,0.169
URY,2013,0.179
URY,2014,0.237
URY,2015,0.291
URY,2016,0.217
URY,2017,0.186
URY,2018,-0.026
URY,2019,-0.086
URY,2020,-0.164
URY,2021,-0.049
URY,2022,-0.049
URY,2023,0.021
URY,2024,0.122
UZB,1995,-0.297
UZB,1996,-0.012
UZB,1997,-0.205
UZB,1998,-0.082
UZB,1999,0.021
UZB,2000,-0.326
UZB,2001,-0.384
UZB,2002,-0.403
UZB,2003,-0.489
UZB,2004,-0.552
UZB,2005,-0.504
UZB,2006,-0.574
UZB,2007,-0.674
UZB,2008,-0.642
UZB,2009,-0.965
UZB,2010,-0.843
UZB,2011,-0.972
UZB,2012,-0.729
UZB,2013,-0.875
UZB,2014,-0.57
UZB,2015,-0.714
UZB,2016,-0.639
UZB,2017,-0.402
UZB,2018,-0.504
UZB,2019,-0.53
UZB,2020,-0.269
UZB,2021,-0.173
UZB,2022,0.019
UZB,2023,0.205
UZB,2024,0.22
VEN,1995,0.55
VEN,1996,0.423
VEN,1997,0.441
VEN,1998,0.542
VEN,1999,0.41
VEN,2000,0.457
VEN,2001,0.489
VEN,2002,0.477
VEN,2003,0.555
VEN,2004,0.445
VEN,2005,0.543
VEN,2006,0.257
VEN,2007,0.082
VEN,2008,0.231
VEN,2009,0.184
VEN,2010,0.216
VEN,2011,-0.014
VEN,2012,-0.728
VEN,2013,-0.489
VEN,2014,-0.709
VEN,2015,-0.78
VEN,2016,-0.729
VEN,2017,-0.756
VEN,2018,-0.909
VEN,2019,-1.021
VEN,2020,-0.928
VEN,2021,-1.156
VEN,2022,-1.141
VEN,2023,-1.331
VEN,2024,-1.601
YEM,1995,-0.652
YEM,1996,-0.886
YEM,1997,-0.92
YEM,1998,-0.755
YEM,1999,-0.84
YEM,2000,-1.055
YEM,2001,-1.354
YEM,2002,-1.326
YEM,2003,-0.974
YEM,2004,-1.493
YEM,2005,-1.381
YEM,2006,-1.308
YEM,2007,-1.265
YEM,2008,-1.437
YEM,2009,-1.229
YEM,2010,-1.379
YEM,2011,-1.499
YEM,2012,-1.229
YEM,2013,-1.621
YEM,2014,-1.247
YEM,2015,-1.489
YEM,2016,-2.003
YEM,2017,-2.155
YEM,2018,-2.102
YEM,2019,-2.142
YEM,2020,-1.923
YEM,2021,-1.931
YEM,2022,-1.783
YEM,2023,-1.517
YEM,2024,-1.682
ZMB,1995,-0.264
ZMB,1996,-0.368
ZMB,1997,-0.773
ZMB,1998,-0.613
ZMB,1999,-0.576
ZMB,2000,-0.78
ZMB,2001,-0.753
ZMB,2002,-0.6
ZMB,2003,-0.694
ZMB,2004,-0.963
ZMB,2005,-0.959
ZMB,2006,-0.795
ZMB,2007,-0.695
ZMB,2008,-0.509
ZMB,2009,-0.532
ZMB,2010,-0.6
ZMB,2011,-0.749
ZMB,2012,-0.507
ZMB,2013,-0.389
ZMB,2014,-0.458
ZMB,2015,-0.54
ZMB,2016,-0.488
ZMB,2017,-0.755
ZMB,2018,-0.539
ZMB,2019,-0.671
ZMB,2020,-0.688
ZMB,2021,-0.617
ZMB,2022,-0.687
ZMB,2023,-0.706
ZMB,2024,-0.67
