Code,Year,TFP
NZL,1967,0.975575
NZL,1968,0.9598471
NZL,1969,1.0298419
NZL,1970,1.0037527
NZL,1971,1.002872
NZL,1972,1.0218021
NZL,1973,1.0589436
NZL,1974,1.0611411
NZL,1975,1.0047549
NZL,1976,0.99479693
NZL,1977,0.94453984
NZL,1978,0.90720135
NZL,1979,0.921994
NZL,1980,0.92698264
NZL,1981,0.97148347
NZL,1982,0.95658106
NZL,1983,0.95496994
NZL,1984,0.9769629
NZL,1985,0.9548038
NZL,1986,0.90214825
NZL,1987,0.89996105
NZL,1988,0.9254289
NZL,1989,0.9358663
NZL,1990,0.9255886
NZL,1991,0.92144006
NZL,1992,0.9203717
NZL,1993,0.9410367
NZL,1994,0.9569312
NZL,1995,0.95228094
NZL,1996,0.95094526
NZL,1997,0.9640298
NZL,1998,0.9630472
NZL,1999,0.98002374
NZL,2000,0.9768203
NZL,2001,0.9853896
NZL,2002,0.99813193
NZL,2003,1.0082021
NZL,2004,0.9905887
NZL,2005,0.98588294
NZL,2006,0.98306584
NZL,2007,0.99804
NZL,2008,0.9695827
NZL,2009,0.9988312
NZL,2010,0.99089843
NZL,2011,0.99558264
NZL,2012,1.0117751
NZL,2013,0.99088997
NZL,2014,0.9847305
NZL,2015,0.99343234
NZL,2016,0.99588275
NZL,2017,0.9922823
NZL,2018,0.99596447
NZL,2019,0.9849085
NZL,2020,0.9757652
NZL,2021,1
NZL,2022,0.9907836
NZL,2023,0.967834
NIC,1980,1.6824442
NIC,1981,1.7006259
NIC,1982,1.6400133
NIC,1983,1.6548246
NIC,1984,1.5690618
NIC,1985,1.4560294
NIC,1986,1.3954053
NIC,1987,1.332693
NIC,1988,1.1272519
NIC,1989,1.0743642
NIC,1990,1.0528599
NIC,1991,1.0527351
NIC,1992,1.0492774
NIC,1993,1.0350169
NIC,1994,1.0275424
NIC,1995,1.0502598
NIC,1996,1.0711033
NIC,1997,1.058377
NIC,1998,1.0450681
NIC,1999,1.0485283
NIC,2000,1.0352316
NIC,2001,1.0385176
NIC,2002,1.0216074
NIC,2003,1.0198088
NIC,2004,1.0330458
NIC,2005,1.0348476
NIC,2006,1.0371549
NIC,2007,1.0440702
NIC,2008,1.0512474
NIC,2009,1.0121747
NIC,2010,1.0170029
NIC,2011,1.0298187
NIC,2012,1.0399106
NIC,2013,1.0434638
NIC,2014,1.0425262
NIC,2015,1.0425452
NIC,2016,1.0431417
NIC,2017,1.0479817
NIC,2018,0.9972582
NIC,2019,0.95876014
NIC,2020,0.9387972
NIC,2021,1
NIC,2022,0.99337953
NIC,2023,1.0037502
NER,1964,1.0913337
NER,1965,1.142031
NER,1966,1.1240934
NER,1967,1.1340691
NER,1968,1.1379445
NER,1969,1.0671518
NER,1970,1.116771
NER,1971,1.1756461
NER,1972,1.1008506
NER,1973,0.89445233
NER,1974,0.96208715
NER,1975,0.928914
NER,1976,0.9206576
NER,1977,0.9711933
NER,1978,1.0714178
NER,1979,1.111184
NER,1980,1.0490446
NER,1981,1.0254894
NER,1982,1.0285856
NER,1983,0.962062
NER,1984,0.7887809
NER,1985,0.840424
NER,1986,0.8214032
NER,1987,0.7999593
NER,1988,0.837781
NER,1989,0.81894547
NER,1990,0.80761814
NER,1991,0.8044574
NER,1992,0.79809594
NER,1993,0.78946096
NER,1994,0.7904372
NER,1995,0.7981511
NER,1996,0.82251775
NER,1997,0.81012964
NER,1998,0.89055705
NER,1999,0.8792524
NER,2000,0.83805615
NER,2001,0.8825543
NER,2002,0.9115156
NER,2003,0.92544514
NER,2004,0.8961444
NER,2005,0.93313605
NER,2006,0.9396249
NER,2007,0.8901459
NER,2008,0.9316109
NER,2009,0.88425416
NER,2010,0.90182674
NER,2011,0.8786861
NER,2012,0.95725757
NER,2013,0.96040255
NER,2014,0.98424196
NER,2015,0.98016155
NER,2016,0.992136
NER,2017,1.0019361
NER,2018,1.0253594
NER,2019,1.0322868
NER,2020,1.0351826
NER,2021,1
NER,2022,1.0612527
NER,2023,1.0504091
NGA,1960,1.5411525
NGA,1961,1.3922035
NGA,1962,1.3657976
NGA,1963,1.3964045
NGA,1964,1.3428359
NGA,1965,1.1665393
NGA,1966,1.035197
NGA,1967,0.8498286
NGA,1968,0.82783115
NGA,1969,0.925293
NGA,1970,1.0134437
NGA,1971,1.0762348
NGA,1972,1.068555
NGA,1973,1.04281
NGA,1974,1.1001283
NGA,1975,1.0206776
NGA,1976,0.9786567
NGA,1977,0.9475796
NGA,1978,0.84956896
NGA,1979,0.7795865
NGA,1980,0.74029833
NGA,1981,0.67898214
NGA,1982,0.60802275
NGA,1999,0.58768266
NGA,2000,0.60098225
NGA,2001,0.62599456
NGA,2002,0.69770783
NGA,2003,0.7255759
NGA,2004,0.77026886
NGA,2005,0.80076736
NGA,2006,0.81639016
NGA,2007,0.8467662
NGA,2008,0.88151395
NGA,2009,0.92783636
NGA,2010,0.98674107
NGA,2011,1.0117232
NGA,2012,1.0327924
NGA,2013,1.0654013
NGA,2014,1.0903671
NGA,2015,1.0764481
NGA,2016,1.0253341
NGA,2017,1.0165375
NGA,2018,1.0251273
NGA,2019,1.0335948
NGA,2020,0.9961552
NGA,2021,1
NGA,2022,0.995959
NGA,2023,0.9877352
NOR,1954,0.5697967
NOR,1955,0.5717116
NOR,1956,0.57753795
NOR,1957,0.59134334
NOR,1958,0.5936557
NOR,1959,0.604989
NOR,1960,0.6219794
NOR,1961,0.6437131
NOR,1962,0.64870524
NOR,1963,0.66080576
NOR,1964,0.6778183
NOR,1965,0.7012895
NOR,1966,0.70727944
NOR,1967,0.73074114
NOR,1968,0.7400265
NOR,1969,0.76947546
NOR,1970,0.7656005
NOR,1971,0.78475076
NOR,1972,0.80978316
NOR,1973,0.82417315
NOR,1974,0.8323904
NOR,1975,0.8434005
NOR,1976,0.862835
NOR,1977,0.8685781
NOR,1978,0.88176864
NOR,1979,0.8992366
NOR,1980,0.90652627
NOR,1981,0.89492416
NOR,1982,0.87991387
NOR,1983,0.89778143
NOR,1984,0.92756826
NOR,1985,0.94549197
NOR,1986,0.94536835
NOR,1987,0.9410803
NOR,1988,0.9245117
NOR,1989,0.93846303
NOR,1990,0.95654243
NOR,1991,0.9857506
NOR,1992,1.0126439
NOR,1993,1.0294873
NOR,1994,1.0624101
NOR,1995,1.08716
NOR,1996,1.1124122
NOR,1997,1.1283888
NOR,1998,1.1106766
NOR,1999,1.1036546
NOR,2000,1.124908
NOR,2001,1.1367395
NOR,2002,1.1393756
NOR,2003,1.1483206
NOR,2004,1.1638982
NOR,2005,1.1628195
NOR,2006,1.1474845
NOR,2007,1.1251125
NOR,2008,1.0841409
NOR,2009,1.0526497
NOR,2010,1.0441921
NOR,2011,1.0320904
NOR,2012,1.0351732
NOR,2013,1.0266954
NOR,2014,1.0261819
NOR,2015,1.0297369
NOR,2016,1.0242983
NOR,2017,1.0325161
NOR,2018,1.0175184
NOR,2019,1.0031459
NOR,2020,0.987697
NOR,2021,1
NOR,2022,0.9984364
NOR,2023,0.9809527
PAN,1969,1.260214
PAN,1970,1.4199562
PAN,1971,1.444669
PAN,1972,1.3785152
PAN,1973,1.3500994
PAN,1974,1.2944905
PAN,1975,1.3036706
PAN,1976,1.2555614
PAN,1977,1.2466688
PAN,1978,1.2852916
PAN,1979,1.2685993
PAN,1980,1.4006562
PAN,1981,1.4467593
PAN,1982,1.4338058
PAN,1983,1.3340626
PAN,1984,1.3153185
PAN,1985,1.3437772
PAN,1986,1.3603921
PAN,1987,1.3258077
PAN,1988,1.2122066
PAN,1989,1.2043904
PAN,1990,1.291413
PAN,1991,1.3769565
PAN,1992,1.3887202
PAN,1993,1.3638215
PAN,1994,1.3216645
PAN,1995,1.2594143
PAN,1996,1.2423587
PAN,1997,1.2420244
PAN,1998,1.2515785
PAN,1999,1.2297289
PAN,2000,1.2362489
PAN,2001,1.206638
PAN,2002,1.1895255
PAN,2003,1.2020469
PAN,2004,1.2339056
PAN,2005,1.2604886
PAN,2006,1.3097553
PAN,2007,1.3642026
PAN,2008,1.3492308
PAN,2009,1.3041667
PAN,2010,1.292091
PAN,2011,1.3154423
PAN,2012,1.3180313
PAN,2013,1.2788299
PAN,2014,1.2300634
PAN,2015,1.1914122
PAN,2016,1.1553737
PAN,2017,1.1323912
PAN,2018,1.085409
PAN,2019,1.0520979
PAN,2020,0.90590745
PAN,2021,1
PAN,2022,1.0507575
PAN,2023,1.055354
PRY,1955,1.0738002
PRY,1956,1.0712734
PRY,1957,1.0796143
PRY,1958,1.0967928
PRY,1959,1.0585631
PRY,1960,1.0612242
PRY,1961,1.08886
PRY,1962,1.0285054
PRY,1963,1.0366255
PRY,1964,1.0334238
PRY,1965,1.0581324
PRY,1966,1.0010264
PRY,1967,1.0344882
PRY,1968,0.9998766
PRY,1969,0.9961674
PRY,1970,1.0292087
PRY,1971,1.0434347
PRY,1972,1.0594497
PRY,1973,1.0663224
PRY,1974,1.0873424
PRY,1975,1.1095825
PRY,1976,1.1048129
PRY,1977,1.1276535
PRY,1978,1.1492355
PRY,1979,1.1661294
PRY,1980,1.1856434
PRY,1981,1.1710786
PRY,1982,1.0913348
PRY,1983,1.0060245
PRY,1984,0.98351175
PRY,1985,0.97578365
PRY,1986,0.9364441
PRY,1987,0.93057805
PRY,1988,0.9452498
PRY,1989,0.9482295
PRY,1990,0.9303033
PRY,1991,0.9053166
PRY,1992,0.885571
PRY,1993,0.87958413
PRY,1994,0.8601873
PRY,1995,0.85944945
PRY,1996,0.8574903
PRY,1997,0.84253573
PRY,1998,0.8256379
PRY,1999,0.8071276
PRY,2000,0.7811303
PRY,2001,0.77899647
PRY,2002,0.89737856
PRY,2003,0.91096413
PRY,2004,0.8975891
PRY,2005,0.88733745
PRY,2006,0.9197448
PRY,2007,0.94026834
PRY,2008,0.96362644
PRY,2009,0.95459735
PRY,2010,1.0137241
PRY,2011,0.99594027
PRY,2012,0.97241145
PRY,2013,1.0078347
PRY,2014,1.0457665
PRY,2015,1.0457131
PRY,2016,1.0495232
PRY,2017,1.0620396
PRY,2018,1.0623554
PRY,2019,1.0250342
PRY,2020,1.0511112
PRY,2021,1
PRY,2022,0.9621054
PRY,2023,0.96699685
PER,1954,1.4042218
PER,1955,1.4136459
PER,1956,1.406405
PER,1957,1.4297676
PER,1958,1.3736125
PER,1959,1.3876296
PER,1960,1.504273
PER,1961,1.5602986
PER,1962,1.6262228
PER,1963,1.6301383
PER,1964,1.6825875
PER,1965,1.7056282
PER,1966,1.7721857
PER,1967,1.7736793
PER,1968,1.7434856
PER,1969,1.768882
PER,1970,1.7948276
PER,1971,1.7877057
PER,1972,1.7642392
PER,1973,1.7659445
PER,1974,1.7960814
PER,1975,1.7728443
PER,1976,1.7201563
PER,1977,1.6733468
PER,1978,1.5825129
PER,1979,1.5899503
PER,1980,1.5825841
PER,1981,1.5600727
PER,1982,1.4804223
PER,1983,1.2841306
PER,1984,1.302684
PER,1985,1.3180969
PER,1986,1.3633773
PER,1987,1.4345117
PER,1988,1.2785804
PER,1989,1.1062611
PER,1990,1.0339111
PER,1991,1.014996
PER,1992,0.99759567
PER,1993,1.0200685
PER,1994,1.0851234
PER,1995,1.0940589
PER,1996,1.0650389
PER,1997,1.074074
PER,1998,1.0104064
PER,1999,0.9832008
PER,2000,0.96728903
PER,2001,0.94965583
PER,2002,0.97571087
PER,2003,0.988633
PER,2004,1.0038218
PER,2005,1.0288891
PER,2006,1.0625901
PER,2007,1.0950453
PER,2008,1.1251093
PER,2009,1.088076
PER,2010,1.1131788
PER,2011,1.1119522
PER,2012,1.1062382
PER,2013,1.106419
PER,2014,1.0778058
PER,2015,1.0681607
PER,2016,1.0753838
PER,2017,1.0667427
PER,2018,1.0723702
PER,2019,1.0559623
PER,2020,0.92211074
PER,2021,1
PER,2022,0.983377
PER,2023,0.962297
PHL,1954,1.2398702
PHL,1955,1.2462009
PHL,1956,1.2769371
PHL,1957,1.2879783
PHL,1958,1.2666515
PHL,1959,1.2794591
PHL,1960,1.2765284
PHL,1961,1.2596688
PHL,1962,1.2493274
PHL,1963,1.2625822
PHL,1964,1.2223016
PHL,1965,1.2428749
PHL,1966,1.2114189
PHL,1967,1.2023176
PHL,1968,1.2164047
PHL,1969,1.238193
PHL,1970,1.2494082
PHL,1971,1.2106967
PHL,1972,1.2379481
PHL,1973,1.2650025
PHL,1974,1.2468253
PHL,1975,1.2300862
PHL,1976,1.2801288
PHL,1977,1.2756139
PHL,1978,1.2218297
PHL,1979,1.2197056
PHL,1980,1.212184
PHL,1981,1.1578412
PHL,1982,1.1464896
PHL,1983,1.0599754
PHL,1984,0.9467438
PHL,1985,0.87591314
PHL,1986,0.89057195
PHL,1987,0.91916376
PHL,1988,0.95253533
PHL,1989,0.9734476
PHL,1990,0.9603438
PHL,1991,0.92598104
PHL,1992,0.8965114
PHL,1993,0.8864244
PHL,1994,0.88580185
PHL,1995,0.89169306
PHL,1996,0.9097452
PHL,1997,0.90274364
PHL,1998,0.8735613
PHL,1999,0.8682634
PHL,2000,0.8738589
PHL,2001,0.8910137
PHL,2002,0.89334476
PHL,2003,0.9021377
PHL,2004,0.9225176
PHL,2005,0.9386766
PHL,2006,0.95915264
PHL,2007,0.9741935
PHL,2008,0.9787777
PHL,2009,0.96039444
PHL,2010,0.974676
PHL,2011,0.9774223
PHL,2012,1.0032474
PHL,2013,1.0216467
PHL,2014,1.0525454
PHL,2015,1.0690273
PHL,2016,1.0462916
PHL,2017,1.0791728
PHL,2018,1.0701973
PHL,2019,1.0688738
PHL,2020,1.0484571
PHL,2021,1
PHL,2022,0.96673626
PHL,2023,0.97381246
POL,1974,0.8046706
POL,1975,0.81774354
POL,1976,0.85112613
POL,1977,0.8738235
POL,1978,0.87252706
POL,1979,0.8731861
POL,1980,0.7950819
POL,1981,0.69930387
POL,1982,0.6669715
POL,1983,0.6897657
POL,1984,0.7085161
POL,1985,0.7138342
POL,1986,0.7288254
POL,1987,0.72402126
POL,1988,0.7345109
POL,1989,0.7213869
POL,1990,0.72020996
POL,1991,0.6822592
POL,1992,0.6940177
POL,1993,0.7131694
POL,1994,0.7263914
POL,1995,0.74592894
POL,1996,0.7632993
POL,1997,0.7783934
POL,1998,0.7800161
POL,1999,0.8022673
POL,2000,0.83033943
POL,2001,0.83407277
POL,2002,0.85410553
POL,2003,0.8743385
POL,2004,0.89560664
POL,2005,0.8956841
POL,2006,0.9087642
POL,2007,0.9157017
POL,2008,0.90757436
POL,2009,0.9148968
POL,2010,0.9322178
POL,2011,0.94966483
POL,2012,0.93966705
POL,2013,0.93150693
POL,2014,0.9354475
POL,2015,0.94296414
POL,2016,0.94825387
POL,2017,0.97974
POL,2018,1.0247386
POL,2019,1.0315663
POL,2020,0.9867752
POL,2021,1
POL,2022,1.036773
POL,2023,1.0126652
PRT,1954,0.7434168
PRT,1955,0.76358366
PRT,1956,0.7842414
PRT,1957,0.80635655
PRT,1958,0.7988339
PRT,1959,0.8326523
PRT,1960,0.8707184
PRT,1961,0.91097945
PRT,1962,0.9451405
PRT,1963,0.97933996
PRT,1964,1.0067811
PRT,1965,1.0436027
PRT,1966,1.046612
PRT,1967,1.107031
PRT,1968,1.2336513
PRT,1969,1.2472086
PRT,1970,1.3077083
PRT,1971,1.3342416
PRT,1972,1.3635699
PRT,1973,1.4412373
PRT,1974,1.3457615
PRT,1975,1.2408577
PRT,1976,1.2948935
PRT,1977,1.3023152
PRT,1978,1.2494704
PRT,1979,1.2606839
PRT,1980,1.2238305
PRT,1981,1.2011335
PRT,1982,1.1693885
PRT,1983,1.1130052
PRT,1984,1.0630713
PRT,1985,1.0845209
PRT,1986,1.091983
PRT,1987,1.104441
PRT,1988,1.1351402
PRT,1989,1.1506999
PRT,1990,1.1511949
PRT,1991,1.1813583
PRT,1992,1.1631289
PRT,1993,1.1254814
PRT,1994,1.1090068
PRT,1995,1.1038378
PRT,1996,1.1014309
PRT,1997,1.0999743
PRT,1998,1.089572
PRT,1999,1.084196
PRT,2000,1.0724488
PRT,2001,1.0688792
PRT,2002,1.0627143
PRT,2003,1.0515132
PRT,2004,1.0624914
PRT,2005,1.0631975
PRT,2006,1.0635126
PRT,2007,1.0641646
PRT,2008,1.0502508
PRT,2009,1.0206152
PRT,2010,1.032594
PRT,2011,1.0309303
PRT,2012,1.0185959
PRT,2013,1.0194643
PRT,2014,1.010675
PRT,2015,1.0097606
PRT,2016,1.0108438
PRT,2017,1.0182024
PRT,2018,1.0189286
PRT,2019,1.0285907
PRT,2020,0.9871529
PRT,2021,1
PRT,2022,1.0210868
PRT,2023,1.028796
QAT,1974,4.936359
QAT,1975,4.6180086
QAT,1976,4.556586
QAT,1977,3.7839048
QAT,1978,3.75623
QAT,1979,3.6974754
QAT,1980,3.4911458
QAT,1981,3.2885635
QAT,1982,2.7962623
QAT,1983,2.6057932
QAT,1984,2.6424518
QAT,1985,2.4946601
QAT,1986,2.5890894
QAT,1987,2.556223
QAT,1988,2.6481068
QAT,1989,2.7393682
QAT,1990,2.7350368
QAT,1991,2.6023374
QAT,1992,2.7796106
QAT,1993,2.6552017
QAT,1994,2.583857
QAT,1995,2.4406881
QAT,1996,2.3430674
QAT,1997,2.8033316
QAT,1998,2.862602
QAT,1999,2.8670444
QAT,2000,2.8731427
QAT,2001,2.6822422
QAT,2002,2.625139
QAT,2003,2.3305159
QAT,2004,2.4625304
QAT,2005,2.295392
QAT,2006,2.2538288
QAT,2007,2.014458
QAT,2008,1.8853947
QAT,2009,1.7932628
QAT,2010,1.8414227
QAT,2011,1.7985568
QAT,2012,1.661361
QAT,2013,1.5520191
QAT,2014,1.4884391
QAT,2015,1.4118184
QAT,2016,1.316607
QAT,2017,1.219577
QAT,2018,1.1535934
QAT,2019,1.0932498
QAT,2020,1.0155133
QAT,2021,1
QAT,2022,0.9878771
QAT,2023,0.93183273
ROU,1964,0.49279097
ROU,1965,0.5184827
ROU,1966,0.52584237
ROU,1967,0.5717938
ROU,1968,0.58441556
ROU,1969,0.5981062
ROU,1970,0.6305095
ROU,1971,0.6815374
ROU,1972,0.71746814
ROU,1973,0.75663084
ROU,1974,0.8146448
ROU,1975,0.85778815
ROU,1976,0.9142787
ROU,1977,0.93899673
ROU,1978,0.94802254
ROU,1979,0.9597907
ROU,1980,0.9615009
ROU,1981,0.9308053
ROU,1982,0.9473496
ROU,1983,0.98032945
ROU,1984,1.0061407
ROU,1985,0.9763131
ROU,1986,0.97988313
ROU,1987,0.96193475
ROU,1988,0.9345422
ROU,1989,0.86130214
ROU,1990,0.81330323
ROU,1991,0.7108241
ROU,1992,0.65225023
ROU,1993,0.66341203
ROU,1994,0.6846249
ROU,1995,0.71960497
ROU,1996,0.7321627
ROU,1997,0.6896128
ROU,1998,0.6744319
ROU,1999,0.6706476
ROU,2000,0.68191266
ROU,2001,0.7093606
ROU,2002,0.77332324
ROU,2003,0.7981085
ROU,2004,0.8525126
ROU,2005,0.878024
ROU,2006,0.9127614
ROU,2007,0.91420805
ROU,2008,0.9372674
ROU,2009,0.8740215
ROU,2010,0.84081805
ROU,2011,0.86268646
ROU,2012,0.863591
ROU,2013,0.8518958
ROU,2014,0.8660811
ROU,2015,0.8786381
ROU,2016,0.8834964
ROU,2017,0.92964464
ROU,2018,0.9667718
ROU,2019,0.97613055
ROU,2020,0.9417909
ROU,2021,1
ROU,2022,1.0175532
ROU,2023,1.0101651
RUS,1994,0.5612112
RUS,1995,0.5497171
RUS,1996,0.5434515
RUS,1997,0.5554868
RUS,1998,0.5380148
RUS,1999,0.56867003
RUS,2000,0.6213749
RUS,2001,0.65116113
RUS,2002,0.6815169
RUS,2003,0.72423065
RUS,2004,0.76905435
RUS,2005,0.8050307
RUS,2006,0.8523561
RUS,2007,0.89783424
RUS,2008,0.9207132
RUS,2009,0.853903
RUS,2010,0.87553215
RUS,2011,0.8997101
RUS,2012,0.92281204
RUS,2013,0.93332624
RUS,2014,0.9355885
RUS,2015,0.92304164
RUS,2016,0.92314106
RUS,2017,0.9374603
RUS,2018,0.9589516
RUS,2019,0.97948176
RUS,2020,0.9813726
RUS,2021,1
RUS,2022,0.96810013
RUS,2023,0.9754672
RWA,1964,0.6086015
RWA,1965,0.6060463
RWA,1966,0.58745235
RWA,1967,0.6474252
RWA,1968,0.645894
RWA,1969,0.7060424
RWA,1970,0.7338943
RWA,1971,0.7166462
RWA,1972,0.68576556
RWA,1973,0.678886
RWA,1974,0.662753
RWA,1975,0.62335277
RWA,1976,0.7103424
RWA,1977,0.7116648
RWA,1978,0.7426686
RWA,1979,0.7713189
RWA,1980,0.8121107
RWA,1981,0.8201635
RWA,1982,0.79520637
RWA,1983,0.79252744
RWA,1984,0.7047768
RWA,1985,0.6929219
RWA,1986,0.6915064
RWA,1987,0.65703475
RWA,1988,0.62632465
RWA,1989,0.62015927
RWA,1990,0.59205633
RWA,1991,0.56001526
RWA,1992,0.5835233
RWA,1993,0.50954217
RWA,1994,0.2964249
RWA,1995,0.4528458
RWA,1996,0.47360846
RWA,1997,0.50390136
RWA,1998,0.5519715
RWA,1999,0.6054983
RWA,2000,0.64559656
RWA,2001,0.6933441
RWA,2002,0.7726374
RWA,2003,0.76921195
RWA,2004,0.80340356
RWA,2005,0.85112256
RWA,2006,0.87081265
RWA,2007,0.8726479
RWA,2008,0.8952485
RWA,2009,0.8927041
RWA,2010,0.8951993
RWA,2011,0.91250205
RWA,2012,0.9234737
RWA,2013,0.9220383
RWA,2014,0.9352031
RWA,2015,0.9395516
RWA,2016,0.9159289
RWA,2017,0.8866503
RWA,2018,0.875198
RWA,2019,0.9284176
RWA,2020,0.82266617
RWA,2021,1
RWA,2022,0.97322625
RWA,2023,0.9356549
SAU,1974,10.724041
SAU,1975,9.017763
SAU,1976,8.587165
SAU,1977,7.4762635
SAU,1978,6.0465508
SAU,1979,5.6998377
SAU,1980,5.400818
SAU,1981,5.1262465
SAU,1982,3.9374874
SAU,1983,3.213751
SAU,1984,2.8972194
SAU,1985,2.6071877
SAU,1986,2.5336206
SAU,1987,2.3497472
SAU,1988,2.412044
SAU,1989,2.327117
SAU,1990,2.438235
SAU,1991,2.5377376
SAU,1992,2.549509
SAU,1993,2.4198995
SAU,1994,2.3544264
SAU,1995,2.2715728
SAU,1996,2.2711792
SAU,1997,2.2465057
SAU,1998,2.204441
SAU,1999,2.0839777
SAU,2000,2.0884078
SAU,2001,2.0112224
SAU,2002,1.9208837
SAU,2003,1.959872
SAU,2004,1.9773017
SAU,2005,1.9291449
SAU,2006,1.8173505
SAU,2007,1.6874707
SAU,2008,1.633898
SAU,2009,1.4955404
SAU,2010,1.4374833
SAU,2011,1.4273303
SAU,2012,1.3924924
SAU,2013,1.3240179
SAU,2014,1.277298
SAU,2015,1.2393229
SAU,2016,1.1876596
SAU,2017,1.1559039
SAU,2018,1.1480141
SAU,2019,1.1045622
SAU,2020,1.0410084
SAU,2021,1
SAU,2022,0.98927283
SAU,2023,0.9466701
SEN,1964,1.8322979
SEN,1965,1.8478023
SEN,1966,1.8942504
SEN,1967,1.8461058
SEN,1968,1.9316524
SEN,1969,1.7666538
SEN,1970,1.8827598
SEN,1971,1.8243847
SEN,1972,1.8699849
SEN,1973,1.7115039
SEN,1974,1.7375517
SEN,1975,1.7977179
SEN,1976,1.8929116
SEN,1977,1.794839
SEN,1978,1.629243
SEN,1979,1.7242309
SEN,1980,1.6222597
SEN,1981,1.5579944
SEN,1982,1.739436
SEN,1983,1.7193689
SEN,1984,1.5898273
SEN,1985,1.5940236
SEN,1986,1.6071041
SEN,1987,1.5919698
SEN,1988,1.5973333
SEN,1989,1.5031137
SEN,1990,1.5062771
SEN,1991,1.443371
SEN,1992,1.4418397
SEN,1993,1.3796484
SEN,1994,1.3800149
SEN,1995,1.3995007
SEN,1996,1.4260473
SEN,1997,1.3972408
SEN,1998,1.3855426
SEN,1999,1.4566876
SEN,2000,1.4627477
SEN,2001,1.4862202
SEN,2002,1.4446585
SEN,2003,1.482223
SEN,2004,1.494806
SEN,2005,1.506898
SEN,2006,1.4721291
SEN,2007,1.4540911
SEN,2008,1.4336432
SEN,2009,1.3992304
SEN,2010,1.3774353
SEN,2011,1.3206348
SEN,2012,1.3089387
SEN,2013,1.2686217
SEN,2014,1.2700304
SEN,2015,1.2597067
SEN,2016,1.2168404
SEN,2017,1.1634108
SEN,2018,1.1353146
SEN,2019,1.052741
SEN,2020,1.0203108
SEN,2021,1
SEN,2022,0.9506155
SEN,2023,0.925893
SRB,1994,0.4374179
SRB,1995,0.46451518
SRB,1996,0.49388087
SRB,1997,0.5004717
SRB,1998,0.51777726
SRB,1999,0.57217354
SRB,2000,0.61618316
SRB,2001,0.6601815
SRB,2002,0.71642464
SRB,2003,0.75327265
SRB,2004,0.80147
SRB,2005,0.8660066
SRB,2006,0.90494066
SRB,2007,0.92841154
SRB,2008,0.9220192
SRB,2009,0.92270654
SRB,2010,0.96982086
SRB,2011,1.0091573
SRB,2012,0.99377567
SRB,2013,1.0213013
SRB,2014,0.99888194
SRB,2015,0.96063817
SRB,2016,0.95567113
SRB,2017,0.9607746
SRB,2018,0.97497535
SRB,2019,0.98636216
SRB,2020,0.9686179
SRB,2021,1
SRB,2022,0.97254074
SRB,2023,0.993908
SLE,1980,1.1503032
SLE,1981,1.149214
SLE,1982,1.1375467
SLE,1983,1.0959998
SLE,1984,1.1106033
SLE,1985,1.1053574
SLE,1986,1.0956731
SLE,1987,1.110791
SLE,1988,1.1001812
SLE,1989,1.0941595
SLE,1990,1.1008178
SLE,1991,0.99343616
SLE,1992,0.8941779
SLE,1993,0.89348197
SLE,1994,0.9081579
SLE,1995,0.8132183
SLE,1996,0.6056662
SLE,1997,0.5009915
SLE,1998,0.49692908
SLE,1999,0.4611338
SLE,2000,0.472072
SLE,2001,0.5389121
SLE,2002,0.65380204
SLE,2003,0.6909668
SLE,2004,0.69990766
SLE,2005,0.70942974
SLE,2006,0.7212509
SLE,2007,0.7609455
SLE,2008,0.7836943
SLE,2009,0.79010075
SLE,2010,0.73921376
SLE,2011,0.68358785
SLE,2012,0.73269933
SLE,2013,0.843155
SLE,2014,0.845838
SLE,2015,0.7216747
SLE,2016,0.8255459
SLE,2017,0.9093332
SLE,2018,1.008742
SLE,2019,1.0180548
SLE,2020,0.9834844
SLE,2021,1
SLE,2022,0.9947819
SLE,2023,0.9965255
SGP,1964,1.0297754
SGP,1965,1.0406084
SGP,1966,1.07316
SGP,1967,1.1167845
SGP,1968,1.1688145
SGP,1969,1.201257
SGP,1970,1.2111284
SGP,1971,1.1673907
SGP,1972,1.136906
SGP,1973,1.1418407
SGP,1974,1.0915126
SGP,1975,1.0568037
SGP,1976,1.0508457
SGP,1977,1.0603565
SGP,1978,1.0503256
SGP,1979,1.0571705
SGP,1980,1.058164
SGP,1981,1.0377738
SGP,1982,0.9920879
SGP,1983,0.98827654
SGP,1984,0.98968035
SGP,1985,0.94829667
SGP,1986,0.92740434
SGP,1987,0.96721727
SGP,1988,1.0100509
SGP,1989,1.0272869
SGP,1990,1.0259
SGP,1991,1.0133721
SGP,1992,1.006313
SGP,1993,1.051253
SGP,1994,1.0830437
SGP,1995,1.0749341
SGP,1996,1.0495214
SGP,1997,1.02442
SGP,1998,0.9331213
SGP,1999,0.9258563
SGP,2000,0.93271536
SGP,2001,0.8901526
SGP,2002,0.8960002
SGP,2003,0.9222709
SGP,2004,0.98253685
SGP,2005,1.0086778
SGP,2006,1.02544
SGP,2007,1.0302621
SGP,2008,0.97908473
SGP,2009,0.9398937
SGP,2010,1.0011513
SGP,2011,1.0162816
SGP,2012,1.0067334
SGP,2013,0.99983215
SGP,2014,0.9946932
SGP,2015,0.99081486
SGP,2016,0.99670494
SGP,2017,1.014691
SGP,2018,1.0199966
SGP,2019,0.9983749
SGP,2020,0.9675801
SGP,2021,1
