Code,spell_group,start,stop,event,AGEDEP,GE,IND,TO,CREDIT,Year
ZAF,UM,18,19,0,48.55046604,-0.0015597,12.4454055,64.9471344,91.56972876,2022
ZAF,UM,19,20,0,48.36793447,-0.18467,12.98000555,65.67987597,89.71179959,2023
ZAF,UM,20,21,0,48.31141734,-0.2259135,12.79730097,61.64677047,89.44763602,2024
ZAF,UM,21,22,0,48.31141734,-0.2259135,12.25451087,61.64677047,89.44763602,2025
ZAF,UM,22,23,0,48.31141734,-0.2259135,12.25451087,61.64677047,89.44763602,2026
ZMB,LM,0,1,0,92.62723546,-0.7193465,7.578283936,65.01470252,13.69295912,2010
ZMB,LM,1,2,0,91.94376572,-0.5109032,7.51615953,72.79543244,13.69295912,2011
ZMB,LM,2,3,0,91.24801217,-0.5002823,7.075813251,75.36770986,15.85901905,2012
ZMB,LM,3,4,0,90.41536253,-0.5312299,6.023734529,80.45624102,15.81697364,2013
ZMB,LM,4,5,0,89.42766688,-0.4462427,6.819983359,76.19349973,17.08812469,2014
ZMB,LM,5,6,0,88.38199832,-0.529713,7.522311308,79.86526876,19.76483406,2015
ZMB,LM,6,7,0,87.27264252,-0.5286172,7.68612523,73.95856125,15.44212051,2016
ZMB,LM,7,8,0,86.08802791,-0.4632759,8.127238236,71.58569465,14.90601054,2017
ZMB,LM,8,9,0,84.88484383,-0.5019925,6.84776648,74.88836953,14.97371923,2018
ZMB,LM,9,10,0,83.63371371,-0.6197185,6.788930097,68.79120494,15.62618991,2019
ZMB,LM,10,11,0,82.29107547,-0.7343493,7.70383075,79.20684941,15.16355456,2020
ZMB,LM,0,1,0,79.51647008,-0.5899419,7.996352892,69.29731542,12.97508883,2022
ZMB,LM,1,2,0,78.10699209,-0.5628206,8.502958799,78.24188705,15.62630606,2023
ZMB,LM,2,3,0,76.69124074,-0.5330555,9.048585707,62.53488741,17.00737997,2024
ZMB,LM,3,4,0,76.69124074,-0.5330555,8.748954373,62.53488741,17.00737997,2025
ZMB,LM,4,5,0,76.69124074,-0.5330555,8.748954373,62.53488741,17.00737997,2026
ZWE,LM,0,1,0,86.51683985,-1.0473123,13.67822941,54.55031659,5.83026743,2018
ZWE,LM,1,2,0,85.44790583,-1.1049584,12.15720733,46.10654427,3.428021764,2019
ZWE,LM,2,3,0,84.38438064,-1.1252829,13.78848296,40.17840622,3.642132035,2020
ZWE,LM,3,4,0,83.38495332,-1.0994958,11.16712271,44.11455949,4.759521822,2021
ZWE,LM,4,5,0,82.54760546,-1.0997627,18.06044693,55.06735225,5.826323074,2022
ZWE,LM,5,6,0,81.62535176,-0.9884796,15.27833091,40.2912612,6.477697265,2023
ZWE,LM,6,7,0,80.10041179,-0.9876299,15.57108685,41.48653127,6.477697265,2024
ZWE,LM,7,8,0,80.10041179,-0.9876299,14.90812264,41.48653127,6.477697265,2025
ZWE,LM,8,9,0,80.10041179,-0.9876299,14.90812264,41.48653127,6.477697265,2026
